,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
9078,5744,-118.26,34.16,17.0,2943.0,769.0,1312.0,656.0,3.1484,<1H OCEAN
9079,17402,-120.44,34.95,38.0,3004.0,794.0,2601.0,747.0,2.2743,<1H OCEAN
9080,10850,-117.91,33.66,21.0,1708.0,505.0,1099.0,434.0,3.225,<1H OCEAN
9081,17399,-120.47,34.94,17.0,1368.0,308.0,642.0,303.0,1.8633,<1H OCEAN
9082,19008,-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,INLAND
9083,5599,-118.27,33.79,36.0,2218.0,561.0,1789.0,527.0,3.1613,<1H OCEAN
9084,9382,-122.45,37.91,27.0,2682.0,382.0,935.0,369.0,10.0791,NEAR BAY
9085,8707,-118.34,33.83,35.0,1818.0,353.0,853.0,321.0,5.8972,<1H OCEAN
9086,5811,-118.26,34.13,37.0,1383.0,470.0,1185.0,451.0,2.5,<1H OCEAN
9087,2948,-118.99,35.32,26.0,875.0,199.0,567.0,204.0,0.9288,INLAND
9088,20535,-121.74,38.55,34.0,2299.0,579.0,1300.0,536.0,1.6435,INLAND
9089,13544,-117.3,34.15,45.0,942.0,166.0,401.0,174.0,3.8594,INLAND
9090,19047,-121.83,38.45,15.0,5115.0,776.0,2540.0,794.0,4.8611,INLAND
9091,15973,-122.4,37.72,41.0,1975.0,440.0,1528.0,424.0,3.8625,NEAR BAY
9092,19811,-118.86,36.41,20.0,2749.0,575.0,1195.0,491.0,3.0391,INLAND
9093,5517,-118.38,33.97,43.0,2715.0,458.0,1151.0,434.0,7.4897,<1H OCEAN
9094,17950,-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,<1H OCEAN
9095,18709,-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,INLAND
9096,155,-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,NEAR BAY
9097,99,-122.26,37.82,37.0,3633.0,1085.0,1838.0,980.0,2.6104,NEAR BAY
9098,18298,-122.12,37.4,32.0,3514.0,473.0,1583.0,480.0,10.3894,NEAR BAY
9099,2462,-119.69,36.43,29.0,1799.0,356.0,1278.0,387.0,1.7813,INLAND
9100,10055,-121.03,39.26,49.0,3739.0,759.0,1422.0,606.0,2.4283,INLAND
9101,18618,-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,NEAR OCEAN
9102,14165,-117.07,32.77,38.0,1130.0,228.0,699.0,241.0,2.65,NEAR OCEAN
9103,12125,-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,INLAND
9104,882,-121.96,37.55,4.0,3746.0,993.0,1606.0,838.0,4.1387,<1H OCEAN
9105,9059,-118.14,34.68,33.0,2815.0,485.0,1447.0,489.0,4.2679,INLAND
9106,18197,-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN
9107,4051,-118.43,34.15,28.0,6270.0,1706.0,2549.0,1497.0,3.2241,<1H OCEAN
9108,16028,-122.45,37.73,52.0,2035.0,424.0,1193.0,430.0,5.0634,NEAR BAY
9109,16104,-122.5,37.75,45.0,1620.0,,941.0,328.0,4.3859,NEAR OCEAN
9110,631,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,NEAR BAY
9111,20146,-119.08,34.35,24.0,3663.0,828.0,2718.0,778.0,3.2757,<1H OCEAN
9112,1534,-122.05,37.89,37.0,1677.0,269.0,689.0,283.0,4.2625,NEAR BAY
9113,12113,-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,INLAND
9114,1040,-120.87,38.37,28.0,3998.0,765.0,1614.0,698.0,2.8125,INLAND
9115,16934,-122.32,37.56,9.0,1150.0,287.0,377.0,243.0,3.8317,NEAR OCEAN
9116,7561,-118.19,33.9,36.0,1073.0,271.0,1385.0,288.0,2.3214,<1H OCEAN
9117,5318,-118.42,34.06,44.0,533.0,90.0,291.0,97.0,10.8045,<1H OCEAN
9118,17900,-121.98,37.36,32.0,1199.0,229.0,814.0,238.0,4.6719,<1H OCEAN
9119,2741,-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,INLAND
9120,3207,-119.63,36.34,26.0,1463.0,261.0,699.0,219.0,3.5536,INLAND
9121,5758,-118.28,34.17,22.0,2664.0,651.0,1553.0,629.0,3.6354,<1H OCEAN
9122,17071,-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594,NEAR BAY
9123,9860,-121.86,36.6,21.0,3634.0,1011.0,1985.0,917.0,2.9085,<1H OCEAN
9124,807,-122.03,37.62,35.0,2072.0,352.0,1001.0,350.0,4.7109,NEAR BAY
9125,15229,-117.16,33.06,16.0,1988.0,279.0,770.0,252.0,5.8661,NEAR OCEAN
9126,14407,-117.25,32.77,35.0,2494.0,690.0,1126.0,624.0,4.0313,NEAR OCEAN
9127,17174,-122.46,37.51,23.0,949.0,151.0,399.0,149.0,5.6286,NEAR OCEAN
9128,3004,-119.01,35.3,7.0,8596.0,1597.0,4893.0,1520.0,3.9054,INLAND
9129,1099,-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,INLAND
9130,10903,-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1.9309,<1H OCEAN
9131,13147,-121.7,38.1,19.0,4896.0,1083.0,2150.0,905.0,3.3398,INLAND
9132,20049,-119.42,35.97,21.0,554.0,121.0,426.0,122.0,2.3516,INLAND
9133,10887,-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,<1H OCEAN
9134,14360,-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2.4016,NEAR OCEAN
9135,9723,-121.76,36.83,28.0,1445.0,268.0,1017.0,284.0,3.6693,<1H OCEAN
9136,10715,-117.84,33.65,4.0,1649.0,456.0,1030.0,411.0,2.2262,<1H OCEAN
9137,12910,-121.32,38.63,20.0,7003.0,1409.0,3107.0,1315.0,3.0348,INLAND
9138,12937,-121.26,38.66,19.0,3170.0,444.0,1344.0,452.0,6.1183,INLAND
9139,14171,-117.06,32.76,37.0,2356.0,476.0,1231.0,499.0,2.965,NEAR OCEAN
9140,6806,-118.09,34.09,36.0,1068.0,246.0,949.0,250.0,2.3462,<1H OCEAN
9141,4639,-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.4680000000000002,<1H OCEAN
9142,19418,-121.09,37.67,30.0,1653.0,285.0,800.0,291.0,3.3482,INLAND
9143,2139,-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2.5737,INLAND
9144,15286,-117.32,33.15,15.0,13245.0,2212.0,5495.0,2060.0,5.4904,NEAR OCEAN
9145,7821,-118.12,33.91,36.0,1432.0,265.0,749.0,261.0,3.5772,<1H OCEAN
9146,9215,-120.27,37.11,18.0,1277.0,234.0,674.0,238.0,2.6694,INLAND
9147,8719,-118.37,33.84,27.0,3245.0,605.0,1572.0,556.0,5.3773,<1H OCEAN
9148,5061,-118.28,33.99,35.0,1138.0,304.0,1128.0,311.0,1.8818,<1H OCEAN
9149,5775,-118.27,34.16,48.0,1301.0,253.0,637.0,260.0,4.3438,<1H OCEAN
9150,10398,-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339,<1H OCEAN
9151,15940,-122.41,37.72,35.0,2104.0,434.0,1225.0,410.0,4.8214,NEAR BAY
9152,11773,-121.28,38.75,52.0,493.0,89.0,189.0,94.0,2.108,INLAND
9153,1840,-122.29,37.91,38.0,2591.0,424.0,905.0,378.0,5.1691,NEAR BAY
9154,20256,-119.17,34.21,33.0,1039.0,256.0,1432.0,272.0,3.1103,NEAR OCEAN
9155,19086,-122.5,38.4,36.0,1860.0,364.0,777.0,339.0,4.1307,<1H OCEAN
9156,14013,-117.18,32.74,39.0,3132.0,738.0,1200.0,690.0,2.5288,NEAR OCEAN
9157,580,-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,NEAR BAY
9158,4413,-118.25,34.08,47.0,2133.0,689.0,2104.0,662.0,2.6136,<1H OCEAN
9159,12234,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,INLAND
9160,13363,-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,2.4375,INLAND
9161,202,-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,NEAR BAY
9162,2803,-119.03,35.42,38.0,2952.0,598.0,1491.0,568.0,2.6094,INLAND
9163,18031,-121.92,37.24,26.0,6777.0,1051.0,3319.0,1061.0,6.3663,<1H OCEAN
9164,903,-121.98,37.53,26.0,3179.0,703.0,2142.0,639.0,4.1947,<1H OCEAN
9165,18620,-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,NEAR OCEAN
9166,20116,-120.42,37.95,19.0,2787.0,578.0,1208.0,532.0,2.4922,INLAND
9167,5431,-118.41,34.02,35.0,1728.0,442.0,1161.0,420.0,3.725,<1H OCEAN
9168,14220,-117.06,32.66,33.0,3425.0,511.0,1528.0,479.0,5.6889,NEAR OCEAN
9169,1345,-121.9,38.0,14.0,1930.0,363.0,990.0,322.0,4.1094,INLAND
9170,18351,-122.18,37.41,21.0,1034.0,117.0,323.0,117.0,10.7237,NEAR OCEAN
9171,2312,-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3.9032,INLAND
9172,10092,-117.96,33.93,31.0,1471.0,321.0,841.0,330.0,3.46,<1H OCEAN
9173,974,-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,INLAND
9174,17123,-122.13,37.46,37.0,1576.0,334.0,1385.0,323.0,2.5294,NEAR BAY
9175,16881,-122.4,37.59,22.0,2754.0,477.0,1163.0,479.0,6.2306,NEAR OCEAN
9176,11518,-118.06,33.72,22.0,4311.0,531.0,1426.0,533.0,9.8177,NEAR OCEAN
9177,2675,-115.41,32.99,29.0,1141.0,220.0,684.0,194.0,3.4038,INLAND
9178,16579,-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789,INLAND
9179,9898,-122.28,38.3,23.0,526.0,152.0,245.0,130.0,2.0134,NEAR BAY
9180,17678,-121.85,37.33,19.0,735.0,158.0,597.0,134.0,4.5208,<1H OCEAN
9181,10181,-117.95,33.86,35.0,2375.0,439.0,1343.0,424.0,4.53,<1H OCEAN
9182,19016,-121.97,38.34,11.0,1500.0,319.0,899.0,304.0,4.5568,INLAND
9183,17401,-120.44,34.93,16.0,2098.0,558.0,1252.0,492.0,2.1509,<1H OCEAN
9184,19425,-121.03,37.69,6.0,2607.0,557.0,1266.0,475.0,3.4632,INLAND
9185,3545,-118.63,34.24,9.0,4759.0,924.0,1884.0,915.0,4.8333,<1H OCEAN
9186,6552,-118.07,34.17,34.0,4062.0,597.0,1525.0,566.0,7.8588,INLAND
9187,18655,-121.97,36.98,17.0,2813.0,497.0,1337.0,477.0,3.7083,NEAR OCEAN
9188,7000,-118.04,33.96,42.0,1430.0,338.0,1269.0,321.0,3.3214,<1H OCEAN
9189,8945,-118.47,34.01,27.0,1782.0,471.0,837.0,422.0,3.7727,<1H OCEAN
9190,6969,-118.05,33.98,41.0,1694.0,413.0,1222.0,387.0,2.8311,<1H OCEAN
9191,17667,-121.88,37.32,38.0,1787.0,508.0,2113.0,530.0,2.6386,<1H OCEAN
9192,15280,-117.3,33.06,24.0,2171.0,511.0,870.0,442.0,3.194,NEAR OCEAN
9193,12573,-121.41,38.53,37.0,1058.0,224.0,588.0,231.0,2.9737,INLAND
9194,6808,-118.1,34.1,29.0,1937.0,448.0,1352.0,433.0,3.81,<1H OCEAN
9195,5904,-118.43,34.29,39.0,1769.0,410.0,1499.0,390.0,3.1212,<1H OCEAN
9196,1128,-121.61,39.76,31.0,2431.0,512.0,1026.0,427.0,2.5428,INLAND
9197,2243,-119.79,36.82,25.0,2330.0,462.0,1215.0,467.0,3.2143,INLAND
9198,15836,-122.44,37.75,46.0,1519.0,291.0,573.0,289.0,4.2667,NEAR BAY
9199,19421,-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.462,INLAND
9200,16662,-120.69,35.28,26.0,4225.0,886.0,1795.0,704.0,2.2847,NEAR OCEAN
9201,15601,-116.79,32.84,12.0,4281.0,786.0,1891.0,721.0,3.5769,<1H OCEAN
9202,3279,-122.87,39.13,15.0,1927.0,427.0,810.0,321.0,1.6369,INLAND
9203,14160,-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,1.7743,NEAR OCEAN
9204,1200,-121.7,39.36,46.0,1210.0,243.0,523.0,242.0,1.91,INLAND
9205,20375,-118.84,34.15,17.0,3785.0,494.0,1527.0,507.0,8.4443,<1H OCEAN
9206,18489,-121.59,37.01,16.0,6637.0,1171.0,3575.0,1162.0,4.3227,INLAND
9207,5424,-118.42,34.02,21.0,3244.0,815.0,1423.0,781.0,3.6488,<1H OCEAN
9208,6290,-117.92,34.05,36.0,2241.0,419.0,1743.0,448.0,4.6587,<1H OCEAN
9209,14237,-117.03,32.69,8.0,2460.0,397.0,1784.0,390.0,4.5662,NEAR OCEAN
9210,18860,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,NEAR BAY
9211,15974,-122.4,37.72,47.0,1167.0,250.0,953.0,253.0,4.2727,NEAR BAY
9212,14710,-117.07,32.78,26.0,3725.0,623.0,1516.0,627.0,4.7143,NEAR OCEAN
9213,9452,-123.15,39.74,23.0,608.0,143.0,281.0,108.0,2.9306,INLAND
9214,3847,-118.45,34.18,39.0,1810.0,388.0,839.0,380.0,3.7171,<1H OCEAN
9215,12648,-121.47,38.5,17.0,1895.0,424.0,620.0,417.0,1.7188,INLAND
9216,12821,-121.51,38.69,28.0,800.0,149.0,450.0,158.0,2.1029,INLAND
9217,5221,-118.24,33.95,21.0,1260.0,342.0,1167.0,310.0,0.9708,<1H OCEAN
9218,18146,-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779,<1H OCEAN
9219,10298,-117.85,33.92,11.0,3331.0,410.0,1460.0,416.0,8.0287,<1H OCEAN
9220,9520,-123.2,39.14,17.0,1620.0,396.0,878.0,399.0,1.8042,<1H OCEAN
9221,14272,-117.12,32.7,37.0,1361.0,348.0,1398.0,328.0,1.1681,NEAR OCEAN
9222,17575,-121.93,37.32,50.0,1135.0,215.0,500.0,207.0,4.2614,<1H OCEAN
9223,14634,-117.2,32.8,33.0,2573.0,436.0,1084.0,443.0,4.2417,NEAR OCEAN
9224,16113,-122.5,37.75,46.0,2298.0,457.0,1429.0,477.0,4.0217,NEAR OCEAN
9225,2631,-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,NEAR OCEAN
9226,12751,-121.38,38.62,41.0,774.0,144.0,356.0,150.0,3.5625,INLAND
9227,16472,-121.26,38.11,4.0,2058.0,366.0,933.0,316.0,4.2448,INLAND
9228,18991,-122.01,38.44,12.0,2344.0,354.0,1035.0,321.0,4.9773,INLAND
9229,4745,-118.35,34.05,46.0,2149.0,451.0,905.0,443.0,2.8841,<1H OCEAN
9230,2814,-119.05,35.42,41.0,1992.0,421.0,1006.0,419.0,2.8393,INLAND
9231,15856,-122.38,37.76,52.0,248.0,68.0,124.0,51.0,1.4886,NEAR BAY
9232,1167,-121.56,39.51,46.0,1885.0,385.0,871.0,347.0,1.6352,INLAND
9233,13658,-117.29,34.06,7.0,1971.0,403.0,1336.0,423.0,4.5066,INLAND
9234,8522,-118.34,33.9,37.0,542.0,105.0,355.0,118.0,5.5133,<1H OCEAN
9235,8665,-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.1370000000000005,<1H OCEAN
9236,17417,-120.46,34.64,26.0,2364.0,604.0,1520.0,529.0,1.9444,NEAR OCEAN
9237,19156,-122.69,38.35,16.0,1689.0,254.0,921.0,270.0,4.4444,<1H OCEAN
9238,4701,-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,<1H OCEAN
9239,14019,-117.16,32.74,21.0,1882.0,486.0,903.0,482.0,3.06,NEAR OCEAN
9240,17255,-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097,<1H OCEAN
9241,8961,-118.4,34.02,40.0,593.0,137.0,371.0,132.0,4.6932,<1H OCEAN
9242,9871,-121.82,36.61,24.0,2437.0,438.0,1430.0,444.0,3.8015,<1H OCEAN
9243,15444,-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,NEAR OCEAN
9244,12981,-121.31,38.68,22.0,1194.0,207.0,545.0,223.0,3.8603,INLAND
9245,16217,-121.32,37.96,5.0,123.0,21.0,50.0,20.0,2.7656,INLAND
9246,19841,-119.1,36.43,24.0,1039.0,190.0,643.0,193.0,2.6711,INLAND
9247,13695,-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,2.7011,INLAND
9248,1544,-121.93,37.73,23.0,2564.0,347.0,1043.0,351.0,6.2048,<1H OCEAN
9249,17077,-122.2,37.48,41.0,733.0,155.0,652.0,140.0,5.1654,NEAR BAY
9250,376,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,NEAR BAY
9251,14387,-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,NEAR OCEAN
9252,17547,-121.88,37.34,52.0,867.0,232.0,1264.0,227.0,2.6312,<1H OCEAN
9253,6927,-118.07,34.0,42.0,1392.0,351.0,1471.0,348.0,2.63,<1H OCEAN
9254,3986,-118.64,34.18,33.0,3808.0,623.0,1784.0,615.0,5.1641,<1H OCEAN
9255,1948,-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,INLAND
9256,16967,-122.31,37.54,49.0,1340.0,281.0,660.0,284.0,4.163,NEAR OCEAN
9257,3267,-122.9,39.09,15.0,2483.0,544.0,835.0,380.0,1.9141,INLAND
9258,1895,-120.02,38.91,22.0,2138.0,493.0,829.0,330.0,2.2056,INLAND
9259,5770,-118.27,34.16,47.0,1453.0,356.0,787.0,345.0,3.0114,<1H OCEAN
9260,12059,-117.58,33.88,16.0,1739.0,478.0,1235.0,420.0,2.2969,INLAND
9261,3185,-119.79,36.3,16.0,1717.0,277.0,903.0,289.0,4.3438,INLAND
9262,12365,-116.47,33.81,7.0,10105.0,2481.0,6274.0,2095.0,2.4497,INLAND
9263,12873,-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,INLAND
9264,6706,-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511,<1H OCEAN
9265,6407,-118.02,34.13,34.0,1966.0,319.0,980.0,297.0,7.7307,INLAND
9266,4791,-118.33,34.02,46.0,1528.0,391.0,933.0,366.0,2.1979,<1H OCEAN
9267,9146,-118.5,34.45,25.0,1290.0,190.0,689.0,216.0,6.0097,<1H OCEAN
9268,91,-122.28,37.8,52.0,215.0,87.0,904.0,88.0,0.8668,NEAR BAY
9269,17873,-121.97,37.44,17.0,127.0,28.0,219.0,22.0,4.5179,<1H OCEAN
9270,10626,-117.77,33.71,13.0,1939.0,247.0,928.0,244.0,8.1111,<1H OCEAN
9271,11956,-117.45,33.92,35.0,2552.0,588.0,1840.0,551.0,2.2548,INLAND
9272,15059,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937,<1H OCEAN
9273,18676,-121.9,36.93,22.0,7281.0,1233.0,1849.0,832.0,5.3276,NEAR OCEAN
9274,2290,-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2.9244,INLAND
9275,15213,-117.12,32.96,16.0,3050.0,559.0,1444.0,512.0,5.2463,<1H OCEAN
9276,3664,-118.37,34.23,32.0,1444.0,317.0,1177.0,311.0,3.6,<1H OCEAN
9277,2442,-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,INLAND
9278,1799,-122.37,37.93,37.0,709.0,190.0,644.0,174.0,0.8641,NEAR BAY
9279,8555,-118.4,33.92,25.0,1453.0,271.0,695.0,283.0,5.9499,<1H OCEAN
9280,7456,-118.16,33.91,41.0,1806.0,408.0,1146.0,374.0,2.9643,<1H OCEAN
9281,7256,-118.16,34.0,37.0,1341.0,336.0,1233.0,306.0,3.6583,<1H OCEAN
9282,8751,-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,<1H OCEAN
9283,7333,-118.18,33.97,34.0,3214.0,899.0,3086.0,808.0,2.0057,<1H OCEAN
9284,14810,-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5.3177,NEAR OCEAN
9285,16936,-122.32,37.56,49.0,2016.0,299.0,691.0,288.0,5.549,NEAR OCEAN
9286,19325,-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,<1H OCEAN
9287,18440,-121.81,37.24,21.0,3250.0,610.0,1978.0,568.0,4.5,<1H OCEAN
9288,15832,-122.43,37.75,52.0,2285.0,509.0,839.0,456.0,4.7946,NEAR BAY
9289,11919,-117.42,33.95,32.0,4251.0,848.0,2494.0,798.0,2.8173,INLAND
9290,20588,-121.59,39.15,5.0,1922.0,489.0,938.0,439.0,2.0474,INLAND
9291,2804,-119.03,35.45,14.0,3520.0,604.0,1748.0,582.0,4.3162,INLAND
9292,14513,-117.15,32.91,10.0,2349.0,431.0,1598.0,435.0,4.8229,<1H OCEAN
9293,8445,-118.37,33.91,35.0,1742.0,283.0,812.0,282.0,5.6704,<1H OCEAN
9294,14128,-117.09,32.75,28.0,1220.0,391.0,1286.0,396.0,1.2286,NEAR OCEAN
9295,7628,-118.28,33.85,27.0,489.0,98.0,403.0,97.0,5.144,<1H OCEAN
9296,15351,-117.3,33.25,22.0,2329.0,419.0,1456.0,381.0,3.7933,<1H OCEAN
9297,9423,-122.71,37.88,21.0,2845.0,552.0,599.0,250.0,4.3125,NEAR OCEAN
9298,797,-122.08,37.63,33.0,691.0,127.0,431.0,149.0,4.25,NEAR BAY
9299,12523,-121.47,38.56,44.0,1986.0,573.0,1044.0,490.0,1.7328,INLAND
9300,5731,-118.21,34.16,25.0,434.0,74.0,199.0,75.0,5.9199,<1H OCEAN
9301,5250,-118.45,34.1,31.0,6675.0,842.0,2092.0,796.0,11.8442,<1H OCEAN
9302,4742,-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,<1H OCEAN
9303,10312,-117.78,33.89,7.0,9729.0,1210.0,4160.0,1214.0,8.9088,<1H OCEAN
9304,16749,-122.47,37.7,45.0,3290.0,693.0,2466.0,666.0,3.6588,NEAR OCEAN
9305,3028,-119.46,35.13,46.0,2745.0,543.0,1423.0,482.0,2.1955,INLAND
9306,140,-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624,NEAR BAY
9307,11464,-117.99,33.67,17.0,1692.0,427.0,903.0,423.0,3.5859,<1H OCEAN
9308,737,-122.13,37.67,38.0,2012.0,347.0,880.0,332.0,3.1734,NEAR BAY
9309,2417,-119.44,36.59,28.0,1343.0,330.0,1331.0,305.0,1.516,INLAND
9310,11357,-117.93,33.74,5.0,639.0,197.0,666.0,197.0,3.3017,<1H OCEAN
9311,11060,-117.87,33.78,19.0,2813.0,567.0,1334.0,596.0,4.7208,<1H OCEAN
9312,19439,-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,INLAND
9313,16802,-122.42,37.66,41.0,2189.0,414.0,1063.0,409.0,4.7361,NEAR OCEAN
9314,10364,-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,<1H OCEAN
9315,4094,-118.4,34.15,41.0,2394.0,500.0,837.0,417.0,4.3889,<1H OCEAN
9316,10317,-117.82,33.84,25.0,1788.0,203.0,676.0,217.0,10.1299,<1H OCEAN
9317,630,-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,NEAR BAY
9318,35,-122.27,37.83,49.0,1215.0,282.0,570.0,264.0,1.4861,NEAR BAY
9319,16588,-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,INLAND
9320,16196,-121.31,37.96,52.0,1829.0,301.0,694.0,319.0,3.3466,INLAND
9321,12819,-121.48,38.62,23.0,7709.0,1279.0,4147.0,1262.0,3.8272,INLAND
9322,3759,-118.38,34.18,32.0,3553.0,1060.0,3129.0,1010.0,2.5603,<1H OCEAN
9323,5687,-118.24,34.24,31.0,3019.0,469.0,1349.0,462.0,7.1463,<1H OCEAN
9324,18540,-122.0,36.93,51.0,1616.0,374.0,608.0,302.0,3.1932,NEAR OCEAN
9325,19925,-119.32,36.32,35.0,2316.0,387.0,849.0,378.0,4.3816,INLAND
9326,11457,-118.02,33.65,38.0,2548.0,646.0,755.0,399.0,2.8352,NEAR OCEAN
9327,16888,-122.37,37.6,26.0,15.0,3.0,11.0,3.0,5.048,NEAR OCEAN
9328,10213,-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,<1H OCEAN
9329,16686,-120.61,35.12,16.0,1671.0,354.0,935.0,340.0,2.5792,<1H OCEAN
9330,9205,-119.62,37.33,7.0,3389.0,621.0,1268.0,474.0,3.0224,INLAND
9331,15145,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008,<1H OCEAN
9332,17990,-121.95,37.28,52.0,777.0,148.0,362.0,144.0,4.0208,<1H OCEAN
9333,16422,-121.23,37.87,49.0,98.0,24.0,59.0,26.0,3.65,INLAND
9334,19718,-121.83,39.23,25.0,3819.0,702.0,1983.0,658.0,2.4464,INLAND
9335,14029,-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,2.6181,NEAR OCEAN
9336,18296,-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,NEAR BAY
9337,739,-122.14,37.67,37.0,3156.0,534.0,1495.0,543.0,4.8125,NEAR BAY
9338,17981,-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,<1H OCEAN
9339,5485,-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,<1H OCEAN
9340,2074,-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,INLAND
9341,3500,-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,4.8015,<1H OCEAN
9342,18385,-121.83,37.2,6.0,3694.0,574.0,1554.0,527.0,6.8333,<1H OCEAN
9343,7257,-118.17,34.01,30.0,1228.0,358.0,1603.0,323.0,3.0225,<1H OCEAN
9344,15159,-117.05,32.96,18.0,3593.0,661.0,1992.0,626.0,4.8295,<1H OCEAN
9345,9054,-118.13,34.7,34.0,1943.0,500.0,1078.0,446.0,1.1296,INLAND
9346,13607,-117.25,34.15,22.0,7935.0,1976.0,4523.0,1791.0,2.1465,INLAND
9347,8547,-118.35,33.88,36.0,1583.0,411.0,1097.0,350.0,4.0737,<1H OCEAN
9348,9447,-119.8,37.5,15.0,989.0,184.0,406.0,151.0,3.1771,INLAND
9349,4486,-118.2,34.05,8.0,762.0,204.0,728.0,174.0,2.4886,<1H OCEAN
9350,7716,-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,<1H OCEAN
9351,671,-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917,NEAR BAY
9352,1618,-122.12,37.81,26.0,4048.0,513.0,1486.0,498.0,7.6717,NEAR BAY
9353,16012,-122.47,37.74,52.0,2055.0,265.0,735.0,252.0,8.1189,NEAR BAY
9354,10523,-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736,<1H OCEAN
9355,19733,-122.12,40.14,34.0,1950.0,407.0,1029.0,376.0,2.5197,INLAND
9356,19741,-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,INLAND
9357,11048,-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,<1H OCEAN
9358,7629,-118.28,33.84,27.0,2326.0,533.0,1697.0,546.0,3.8633,<1H OCEAN
9359,19181,-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,<1H OCEAN
9360,15733,-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,NEAR BAY
